acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
402.5,3005.92,301W06402,32.45,0.0,3,0.0,7.6,62.05,6.49,32.45,0,10,7,0,0,0,-0.9773,0.0044,0.0281,-0.0203,-0.0755,76.5648,25.96,6.58,25.43,23.6987,25.87,0.0,0.0,0.0,62.05,2.83,ITM,0,10,32,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
400.0,2987.25,301W06400,24.2,-5.75,5,-19.2,22.2,59.55,0.74,29.95,5,10,3,33275,19,3,-0.9649,0.0063,0.0404,-0.0415,-0.0742,34.5667,23.46,0.76,3.24,23.6987,23.44,25.75,27.75,24.2,59.55,0.86,ITM,1,10,85,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
397.5,2968.58,301W06397,27.45,0.0,3,0.0,19.75,57.05,6.49,27.45,0,10,2,0,0,0,-0.9473,0.0087,0.0561,-0.0686,-0.0724,69.3142,20.96,6.41,30.47,23.6987,21.04,0.0,0.0,0.0,57.05,0.09,ITM,0,10,315,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
395.0,2949.91,301W06395,16.1,-8.9,5,-35.6,17.9,54.55,-2.36,25.0,1,10,2,4025,2,1,-0.9232,0.0117,0.0751,-0.1017,-0.0703,0.0,18.46,-2.59,-13.86,23.6987,18.69,16.1,16.1,16.1,54.55,0.01,ITM,1,10,175,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
392.5,2931.24,301W06392,13.9,-8.6,5,-38.22,15.6,17.95,-2.06,22.5,7,2,2,24875,5,5,-0.8913,0.0151,0.0972,-0.1401,-0.0675,0.0,15.96,-2.51,-15.3,23.6987,16.41,14.7,14.7,13.9,52.05,0.01,ITM,2,26,189,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
390.0,2912.57,301W06390,14.15,-6.4,5,-31.14,12.0,15.2,0.69,20.55,113,1,30,387000,541,31,-0.8506,0.0188,0.1213,-0.182,-0.0641,23.182,13.46,-0.06,-0.42,23.6987,14.21,15.7,15.7,11.65,49.55,0.01,ITM,-1,47,247,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
387.5,2893.9,301W06387,12.85,-5.3,5,-29.2,11.15,13.25,1.89,18.15,12,2,1,30670,11,6,-0.8004,0.0226,0.1458,-0.225,-0.0601,28.3656,10.96,0.72,5.94,23.6987,12.13,10.35,12.85,9.72,47.15,0.01,ITM,0,21,201,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
385.0,2875.23,301W06385,10.3,-5.2,5,-33.55,9.17,10.3,1.84,15.5,147,2,2,369528,63,45,-0.7408,0.0262,0.1689,-0.2658,-0.0554,24.4363,8.46,0.13,1.28,23.6987,10.17,13.15,13.15,7.95,44.6,0.01,ITM,0,20,64,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
382.5,2856.56,301W06382,8.2,-5.3,5,-39.26,7.43,9.01,2.24,13.5,937,2,2,1725930,512,503,-0.6727,0.0292,0.1882,-0.3004,-0.0502,22.7427,5.96,-0.18,-2.15,23.6987,8.38,11.0,11.5,6.36,42.15,0.01,ITM,1,47,218,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
380.0,2837.89,301W06380,6.52,-4.63,5,-41.52,6.5,7.71,3.06,11.15,2884,2,2,4355810,1652,599,-0.5977,0.0313,0.2018,-0.3254,-0.0445,22.5062,3.46,-0.24,-3.55,23.6987,6.76,8.69,9.49,4.99,39.7,0.01,ITM,3,83,147,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
377.5,2819.22,301W06377,5.06,-4.2,5,-45.36,4.8,5.06,4.1,9.26,8638,7,1,10568975,1952,1861,-0.5185,0.0322,0.2078,-0.3378,-0.0385,22.386,0.96,-0.27,-5.07,23.6987,5.33,6.96,7.61,3.84,37.3,0.01,ITM,0,159,126,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
375.0,2800.55,301W06375,3.8,-3.65,5,-48.99,3.78,3.8,3.8,7.45,20887,13,23,20144155,3918,3647,-0.438,0.0319,0.2055,-0.3361,-0.0324,22.2127,0.0,-0.31,-7.54,23.6987,4.11,5.32,5.96,2.92,34.9,0.01,ITM,3,222,131,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
372.5,2781.88,301W06372,2.8,-3.0,5,-51.72,2.77,2.8,2.8,5.8,28321,20,2,20716008,4819,4356,-0.3595,0.0303,0.195,-0.3204,-0.0265,22.2678,0.0,-0.28,-9.09,23.6987,3.08,4.15,4.57,2.19,32.45,0.01,ITM,35,1241,1604,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
