stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2024-05-28 00:00:00,374.0,374.95,375.1,372.3,1453,135981788,N,101V09,2025-06-05,20:26:04
2024-05-27 00:00:00,374.1,370.3,374.75,369.0,1125,104435075,N,101V09,2025-06-05,20:26:04
2024-05-24 00:00:00,368.75,371.95,371.95,368.0,1830,168949488,N,101V09,2025-06-05,20:26:04
2024-05-23 00:00:00,375.05,374.5,376.7,371.95,877,82074188,N,101V09,2025-06-05,20:26:04
2024-05-22 00:00:00,375.25,375.9,376.0,371.65,540,50521000,N,101V09,2025-06-05,20:26:04
2024-05-21 00:00:00,375.4,376.55,376.55,374.4,451,42309950,N,101V09,2025-06-05,20:26:04
2024-05-20 00:00:00,376.75,376.45,379.2,375.85,579,54606250,N,101V09,2025-06-05,20:26:04
2024-05-17 00:00:00,373.6,376.85,377.8,373.55,534,50145750,N,101V09,2025-06-05,20:26:04
2024-05-16 00:00:00,378.2,379.7,382.0,378.0,2548,241597088,N,101V09,2025-06-05,20:26:04
2024-05-14 00:00:00,374.05,375.05,375.5,373.7,1792,167719000,N,101V09,2025-06-05,20:26:04
2024-05-13 00:00:00,373.85,375.3,376.4,372.4,6069,567860138,N,101V09,2025-06-05,20:26:04
2024-05-10 00:00:00,374.45,375.45,377.2,374.0,2732,256674150,N,101V09,2025-06-05,20:26:04
2024-05-09 00:00:00,372.7,377.55,377.95,372.2,618,57901575,N,101V09,2025-06-05,20:26:04
2024-05-08 00:00:00,377.2,375.7,377.45,375.1,256,24084088,N,101V09,2025-06-05,20:26:04
2024-05-07 00:00:00,375.65,371.05,376.0,371.05,717,67097463,N,101V09,2025-06-05,20:26:04
2024-05-03 00:00:00,366.65,371.1,372.0,366.65,697,64396588,N,101V09,2025-06-05,20:26:04
2024-05-02 00:00:00,367.5,367.25,368.35,365.25,957,87898413,N,101V09,2025-06-05,20:26:04
2024-04-30 00:00:00,369.35,367.15,371.0,366.95,520,48015213,N,101V09,2025-06-05,20:26:04
2024-04-29 00:00:00,367.5,366.2,367.8,365.55,373,34190600,N,101V09,2025-06-05,20:26:04
2024-04-26 00:00:00,363.85,363.55,365.3,361.85,557,50660325,N,101V09,2025-06-05,20:26:04
2024-04-25 00:00:00,360.3,362.6,363.1,359.85,1385,125526763,N,101V09,2025-06-05,20:26:04
2024-04-24 00:00:00,366.4,364.65,367.45,363.55,309,28278913,N,101V09,2025-06-05,20:26:04
2024-04-23 00:00:00,360.2,360.0,361.7,358.85,330,29756600,N,101V09,2025-06-05,20:26:04
2024-04-22 00:00:00,360.75,357.1,360.85,357.0,521,46689863,N,101V09,2025-06-05,20:26:04
2024-04-19 00:00:00,355.9,359.6,359.6,350.0,1893,167317538,N,101V09,2025-06-05,20:26:04
